,0,1_x,1_y,1,Centrality,id,name,ml_target,Centrality_std
2779,denti,0.000160996,0.000253258,0.281749574,0.282163828,32655,denti,1,1.480949826
2990,fenixlin,0.000214661,0.000154202,0.281776973,0.282145835,2209,fenixlin,1,1.480584458
3379,sshekh,0.000160996,0.000153168,0.281813512,0.282127676,14229,sshekh,1,1.480215711
3063,sheroze1123,0.000214661,0.000240768,0.281630908,0.282086337,15736,sheroze1123,1,1.479376272
3905,smittal6,0.000160996,0.000229315,0.281676537,0.282066848,18102,smittal6,1,1.478980509
2493,pontikos,0.000160996,0.000191155,0.281658284,0.282010435,1338,pontikos,1,1.477834974
3808,bdetweiler,0.000160996,0.000139378,0.281694793,0.281995166,17327,bdetweiler,1,1.477524931
3480,rohit-takhar,0.000160996,0.000117809,0.281703921,0.281982726,34031,rohit-takhar,1,1.477272309
2582,Bharathkumarraju,0.003971235,0.004437657,0.273565572,0.281974464,29055,Bharathkumarraju,0,1.477104538
3332,hugochan,0.000160996,0.000208,0.281603538,0.281972534,32785,hugochan,1,1.477065348
3739,sunyiyou,0.000160996,0.000208,0.281603538,0.281972534,16943,sunyiyou,1,1.477065348
3390,sagarjoglekar,0.000160996,0.000121067,0.28166741,0.281949473,35348,sagarjoglekar,1,1.476597062
3486,aashish-jain,0.000160996,0.000121647,0.281649158,0.2819318,34080,aashish-jain,1,1.476238203
417,honnibal,0.004078566,0.00380332,0.274013983,0.281895869,18035,honnibal,1,1.475508577
7056,spmaniato,0.001824622,0.002659693,0.277397951,0.281882266,24351,spmaniato,1,1.475232342
675,Torreshan,0.000107331,0.000104327,0.281594415,0.281806073,344,Torreshan,1,1.473685154
1109,KrishnB,0.000107331,0.000104327,0.281594415,0.281806073,28563,KrishnB,1,1.473685154
2736,shaoguangleo,0.000107331,0.000104327,0.281594415,0.281806073,18555,shaoguangleo,1,1.473685154
2797,joseangel-sc,0.000107331,0.000104327,0.281594415,0.281806073,9625,joseangel-sc,1,1.473685154
2884,qmphobby,0.000107331,0.000104327,0.281594415,0.281806073,19664,qmphobby,1,1.473685154
3047,nikyim,0.000107331,0.000104327,0.281594415,0.281806073,2645,nikyim,1,1.473685154
3157,godofwharf,0.000107331,0.000104327,0.281594415,0.281806073,8153,godofwharf,1,1.473685154
3172,blaineyao,0.000107331,0.000104327,0.281594415,0.281806073,12690,blaineyao,1,1.473685154
3354,firoozye,0.000107331,0.000104327,0.281594415,0.281806073,14069,firoozye,1,1.473685154
3394,KornbergFresnel,0.000107331,0.000104327,0.281594415,0.281806073,14368,KornbergFresnel,1,1.473685154
3758,iamzxw,0.000107331,0.000104327,0.281594415,0.281806073,31210,iamzxw,1,1.473685154
3883,darkstarmanny,0.000107331,0.000104327,0.281594415,0.281806073,18300,darkstarmanny,1,1.473685154
506,jhollist,0.001448964,0.001111319,0.279134918,0.281695201,8520,jhollist,1,1.471433746
3702,Yorko,0.001180638,0.001303872,0.279170775,0.281655285,7482,Yorko,1,1.470623209
713,prateekiiest,0.00230761,0.002351049,0.276850206,0.281508864,36382,prateekiiest,1,1.467649947
3522,glouppe,0.00160996,0.001191652,0.278651738,0.281453349,6218,glouppe,1,1.466522644
144,igrigorik,0.003595578,0.004248834,0.273539746,0.281384158,33029,igrigorik,0,1.465117624
1459,oarriaga,0.001448964,0.001435532,0.278491049,0.281375545,23970,oarriaga,1,1.464942733
718,Separius,0.001073307,0.001215213,0.27906323,0.281351749,383,Separius,1,1.464459517
25,ledell,0.00160996,0.001495294,0.278152426,0.28125768,34238,ledell,1,1.462549323
1162,digoal,0.003863905,0.004149728,0.273152954,0.281166586,2121,digoal,1,1.460699553
2984,MechCoder,0.001663626,0.001301486,0.278107931,0.281073043,31815,MechCoder,1,1.458800036
475,danicat,0.003058925,0.003645,0.27429066,0.280994585,2375,danicat,1,1.457206848
286,emaballarin,0.003273586,0.00364419,0.27384997,0.280767746,20193,emaballarin,1,1.452600588
544,nicholas-leonard,0.00160996,0.001287305,0.277637164,0.280534429,20100,nicholas-leonard,1,1.447862793
1744,farizrahman4u,0.002092948,0.001414489,0.276885479,0.280392916,28909,farizrahman4u,1,1.444989186
906,decentralion,0.003380917,0.003095817,0.273910373,0.280387107,20047,decentralion,1,1.444871228
370,faem,0.001770956,0.001826902,0.27674444,0.280342299,16406,faem,1,1.443961336
69,mariusae,0.002683267,0.002337456,0.275254729,0.280275453,23051,mariusae,1,1.442603939
3737,kscottz,0.001180638,0.001438577,0.277406804,0.280026018,2075,kscottz,1,1.437538853
3020,fabianp,0.001287968,0.000749748,0.277956757,0.279994473,8365,fabianp,1,1.436898284
1333,hamelsmu,0.001556295,0.001511712,0.276903119,0.279971126,18298,hamelsmu,1,1.436424197
2492,dformoso,0.001234303,0.001356886,0.277318305,0.279909494,24341,dformoso,1,1.435172681
3109,gdequeiroz,0.001287968,0.000760399,0.277690378,0.279738745,3135,gdequeiroz,1,1.431705407
142,kdn251,0.002844263,0.003311734,0.273161537,0.279317535,35708,kdn251,1,1.423152187
591,philipperemy,0.001770956,0.001673641,0.275866193,0.27931079,13761,philipperemy,1,1.423015227
1741,YTLogos,0.001878287,0.001114352,0.276234377,0.279227016,25854,YTLogos,1,1.421314085
1462,akasranjan005,0.000965976,0.001883407,0.276251934,0.279101317,10494,akasranjan005,1,1.418761621
2669,astorfi,0.001663626,0.001274184,0.276129081,0.279066891,26356,astorfi,1,1.418062554
3325,ruotianluo,0.00241494,0.001723427,0.274863075,0.279001442,12978,ruotianluo,1,1.416733527
3473,dpolychr,0.000482988,0.000344777,0.278054557,0.278882322,24220,dpolychr,1,1.414314639
809,radovankavicky,0.007298487,0.005757847,0.265746067,0.278802401,24718,radovankavicky,0,1.412691741
3350,FavioVazquez,0.001770956,0.001483857,0.275429156,0.278683969,23228,FavioVazquez,1,1.410286836
2853,slankdev,0.00080498,0.000983163,0.276885479,0.278673622,10124,slankdev,1,1.41007672
2738,hjanime,0.001287968,0.001074039,0.276172945,0.278534952,239,hjanime,1,1.407260853
1460,resouer,0.003166255,0.003496274,0.271812001,0.27847453,2909,resouer,1,1.406033903
2420,lengstrom,0.002736932,0.002268704,0.2734623,0.278467937,10905,lengstrom,1,1.405900012
2862,glample,0.00160996,0.000977761,0.275734936,0.278322657,32582,glample,1,1.40294993
1620,goldsborough,0.002468606,0.002643682,0.273204463,0.278316751,10609,goldsborough,1,1.402829997
3908,andykamath,0.001126972,0.000966042,0.276146625,0.278239639,21310,andykamath,1,1.401264145
1877,LisaDziuba,0.003810239,0.003681181,0.270627303,0.278118723,31318,LisaDziuba,1,1.39880879
2943,bearpaw,0.000643984,0.000534417,0.276814941,0.277993342,1900,bearpaw,1,1.39626277
895,manashmndl,0.00311259,0.00339916,0.271480937,0.277992687,21309,manashmndl,0,1.396249453
1771,jimhester,0.002253944,0.001355798,0.274273352,0.277883094,30380,jimhester,1,1.394024042
1774,shajoezhu,0.000590319,0.000700816,0.276506763,0.277797898,35282,shajoezhu,1,1.392294012
1068,ryanrhymes,0.000536653,0.000486484,0.27674444,0.277767577,552,ryanrhymes,1,1.391678324
2766,kastnerkyle,0.00080498,0.000579982,0.276251934,0.277636896,9352,kastnerkyle,1,1.389024677
2874,WillKoehrsen,0.001931952,0.001555428,0.274100385,0.277587765,29115,WillKoehrsen,1,1.388026998
4094,rShetty,0.002790598,0.002997645,0.271761016,0.277549258,22333,rShetty,1,1.387245068
3301,cmhungsteve,0.000751315,0.000606432,0.276164171,0.277521917,22837,cmhungsteve,1,1.386689882
2186,philferriere,0.001126972,0.000928298,0.27545534,0.27751061,10660,philferriere,1,1.386460268
303,benhamner,0.002736932,0.00172814,0.272912834,0.277377907,13413,benhamner,1,1.383765566
1502,sriharsha0806,0.001395299,0.001478435,0.274463867,0.277337601,6149,sriharsha0806,1,1.382947112
299,jonpappalord,0.001019642,0.00116107,0.27514147,0.277322181,7775,jonpappalord,1,1.382633985
2340,saidortiz,0.00080498,0.000682059,0.275822427,0.277309466,34144,saidortiz,1,1.382375775
3376,made2591,0.00150263,0.001332284,0.274446537,0.27728145,33132,made2591,1,1.381806889
157,knewter,0.002575936,0.002896486,0.271778009,0.277250431,33546,knewter,1,1.381177005
3433,Younes-Charfaoui,0.001663626,0.002216843,0.273324727,0.277205195,8507,Younes-Charfaoui,1,1.380258435
3847,balancap,0.000590319,0.000387123,0.276155398,0.27713284,26947,balancap,1,1.378789161
2566,charlesq34,0.000965976,0.001263513,0.274819626,0.277049116,37682,charlesq34,1,1.377089038
2765,memoiry,0.001556295,0.001563995,0.273884483,0.277004773,27933,memoiry,1,1.376188595
1339,dmil,0.000697649,0.000490335,0.275813675,0.27700166,35997,dmil,1,1.37612539
385,daimajia,0.009552431,0.00745824,0.259937193,0.276947864,10595,daimajia,0,1.375032994
106,hiroharu-kato,0.001985618,0.002241325,0.272698799,0.276925741,35665,hiroharu-kato,1,1.374583758
1216,robert-cronin,0.001663626,0.002381209,0.272835743,0.276880578,3429,robert-cronin,1,1.373666662
1835,GabrielDS,0.001395299,0.001813218,0.273643076,0.276851593,30476,GabrielDS,1,1.373078093
3539,Achint08,0.000697649,0.000588963,0.275402978,0.27668959,6371,Achint08,1,1.369788414
2816,shaform,0.000965976,0.001272868,0.274446537,0.276685381,13099,shaform,1,1.369702933
317,chapmanb,0.001770956,0.001503376,0.273273172,0.276547504,26918,chapmanb,1,1.366903175
2229,DmitryUlyanov,0.002092948,0.001588041,0.272818617,0.276499607,3887,DmitryUlyanov,1,1.365930551
504,bearloga,0.001019642,0.000422841,0.275054411,0.276496894,8364,bearloga,1,1.365875463
1727,teoliphant,0.00230761,0.001826876,0.27232291,0.276457396,19905,teoliphant,1,1.365073411
3049,bodycoder101,0.000482988,0.000554552,0.275394253,0.276431793,15819,bodycoder101,1,1.364553514
3329,chinadd,0.000697649,0.000655525,0.275028304,0.276381478,28727,chinadd,1,1.363531802
2553,smallerhand,0.001073307,0.001162991,0.274143606,0.276379904,12712,smallerhand,1,1.363499845
3311,ggeop,0.000912311,0.000959749,0.274489867,0.276361927,28457,ggeop,1,1.363134797
613,HouariZegai,0.001180638,0.001258992,0.273910373,0.276350003,21153,HouariZegai,1,1.36289266
3291,duducheng,0.000643984,0.000456083,0.275246014,0.276346081,4399,duducheng,1,1.362813017
1739,Emaasit,0.000643984,0.000331038,0.275350637,0.276325658,2722,Emaasit,1,1.362398313
230,Uberi,0.001663626,0.001948173,0.27268169,0.276293489,21425,Uberi,1,1.361745071
3014,AABoyles,0.000590319,0.000577412,0.275002202,0.276169933,30146,AABoyles,1,1.3592361
3681,findmyway,0.000697649,0.00044152,0.274967407,0.276106577,35673,findmyway,1,1.357949578
3575,Pooshan,0.001126972,0.001117583,0.27384997,0.276094526,34899,Pooshan,1,1.357704866
1660,moskytw,0.003058925,0.003753957,0.269269263,0.276082144,37340,moskytw,1,1.357453443
3428,a1studmuffin,0.000858645,0.000878962,0.274282006,0.276019613,5426,a1studmuffin,1,1.356183672
1039,prateek27,0.00160996,0.001610133,0.272792933,0.276013027,33716,prateek27,1,1.356049924
503,IndrajeetPatil,0.002253944,0.001106015,0.272604729,0.275964688,17128,IndrajeetPatil,1,1.35506835
3271,aploium,0.001878287,0.00195176,0.272084247,0.275914294,7499,aploium,1,1.354045033
3147,SwapneelM,0.000429323,0.000357487,0.275124054,0.275910863,31263,SwapneelM,1,1.353975362
3225,MarvinTeichmann,0.00080498,0.000554646,0.274507203,0.275866829,31957,MarvinTeichmann,1,1.353081193
2366,alexott,0.000965976,0.000816362,0.2740831,0.275865438,1703,alexott,1,1.353052945
674,LooMaclin,0.002146614,0.002612781,0.271099941,0.275859336,5161,LooMaclin,1,1.352929033
3015,ibrahimsharaf,0.001717291,0.001184574,0.272947111,0.275848976,20657,ibrahimsharaf,1,1.352718668
3745,mabirck,0.000268327,0.000293871,0.275280879,0.275843077,36212,mabirck,1,1.352598875
3561,ivyleavedtoadflax,0.000429323,0.000316743,0.274993502,0.275739568,4135,ivyleavedtoadflax,1,1.350497005
3576,taehoonlee,0.000697649,0.00047044,0.274559224,0.275727314,6625,taehoonlee,1,1.350248167
3893,Roger-luo,0.000751315,0.000513937,0.274455202,0.275720453,18032,Roger-luo,1,1.350108844
20,apuayush,0.000858645,0.001027479,0.273806842,0.275692966,23914,apuayush,1,1.349550681
41,sritchie,0.000858645,0.000481021,0.274325284,0.27566495,2992,sritchie,1,1.348981792
2466,ludwigschubert,0.000751315,0.000550827,0.274359917,0.275662059,23454,ludwigschubert,1,1.348923074
2886,itsron717,0.001126972,0.001175589,0.273359107,0.275661668,20058,itsron717,1,1.348915133
962,debMan,0.000429323,0.000428462,0.274793564,0.275651348,492,debMan,1,1.348705585
2282,pprp,0.001019642,0.000972258,0.273625849,0.275617748,32024,pprp,1,1.34802329
1024,longcw,0.000965976,0.000436412,0.274212788,0.275615177,11591,longcw,1,1.347971073
3484,davidvela,0.000482988,0.000450781,0.274611265,0.275545034,15106,davidvela,1,1.346546741
3543,favstats,0.000429323,0.000156283,0.27495871,0.275544315,6390,favstats,1,1.346532131
1498,amit-sgwn,0.001126972,0.0013496,0.273049994,0.275526566,19736,amit-sgwn,1,1.346171725
292,Jhongesell,0.002683267,0.002671416,0.270131125,0.275485808,24161,Jhongesell,1,1.345344079
2435,ogrergo,0.000429323,0.000385888,0.274628617,0.275443827,7249,ogrergo,1,1.344491606
3150,dineshresearch,0.000590319,0.00115712,0.27369477,0.275442209,12549,dineshresearch,1,1.34445874
1731,romainfrancois,0.002629602,0.001004961,0.271778009,0.275412572,6424,romainfrancois,1,1.34385692
3613,nuhkoca,0.000643984,0.00050493,0.274256045,0.275404959,34229,nuhkoca,1,1.343702329
2857,MaxHalford,0.000858645,0.00072545,0.273806842,0.275390937,8979,MaxHalford,1,1.343417595
3528,seungwonpark,0.001019642,0.001304617,0.27298997,0.275314229,23629,seungwonpark,1,1.341859935
1477,meltemiatay,0.000697649,0.000480227,0.274117672,0.275295548,27188,meltemiatay,1,1.341480601
3809,PatrickChrist,0.000375657,0.000294515,0.274611265,0.275281438,8147,PatrickChrist,1,1.341194079
3602,abresler,0.001341634,0.000852585,0.273084305,0.275278524,6793,abresler,1,1.3411349
2928,colbyford,0.000268327,0.000217173,0.274741454,0.275226953,20074,colbyford,1,1.340087702
2988,theoneandonlywoj,0.000268327,0.000368187,0.274585242,0.275221756,20493,theoneandonlywoj,1,1.339982157
1126,hpdang,0.002575936,0.00232721,0.270290712,0.275193859,2701,hpdang,1,1.339415677
3283,bapspatil,0.00160996,0.00157775,0.271999111,0.275186822,26282,bapspatil,1,1.339272786
3273,TheChanRProject,0.000482988,0.000344641,0.274307971,0.2751356,13481,TheChanRProject,1,1.338232653
2421,danqi,0.00241494,0.002249522,0.270442075,0.275106537,24473,danqi,1,1.337642497
3932,2prime,0.000751315,0.00069674,0.273643076,0.275091131,37678,2prime,1,1.337329653
3373,iassael,0.000643984,0.000300974,0.274126316,0.275071274,33101,iassael,1,1.336926435
312,rohan-singh,0.00150263,0.00138616,0.272177957,0.275066747,1418,rohan-singh,1,1.336834505
597,asmeurer,0.002039283,0.001627039,0.271370762,0.275037083,25270,asmeurer,1,1.336232146
3199,PetrochukM,0.001073307,0.000608387,0.273333321,0.275015014,34594,PetrochukM,1,1.335784008
3546,gowriaddepalli,0.000858645,0.000633007,0.273505321,0.274996973,17254,gowriaddepalli,1,1.335417657
1013,mageed,0.000268327,0.000212228,0.274498535,0.27497909,36987,mageed,1,1.335054511
3453,rjurney,0.000536653,0.000415428,0.274005346,0.274957427,5661,rjurney,1,1.334614628
2805,qinyao-he,0.000590319,0.000548559,0.273815466,0.274954344,21879,qinyao-he,1,1.334552024
3521,nzw0301,0.000429323,0.000354485,0.274143606,0.274927414,19255,nzw0301,1,1.334005174
2416,Jiankai-Sun,0.001073307,0.000968891,0.272878566,0.274920764,14352,Jiankai-Sun,1,1.333870142
3305,ailurus1991,0.00080498,0.000868954,0.273238813,0.274912748,22886,ailurus1991,1,1.333707352
3526,mwydmuch,0.000482988,0.000439602,0.273988073,0.274910663,24658,mwydmuch,1,1.333665028
1755,mbjoseph,0.000697649,0.000269824,0.273901743,0.274869217,25214,mbjoseph,1,1.332823395
499,GuangchuangYu,0.001770956,0.000930739,0.272160914,0.27486261,19362,GuangchuangYu,1,1.332689239
3469,jtrecenti,0.001126972,0.00081045,0.272887132,0.274824555,33923,jtrecenti,1,1.331916482
409,addyosmani,0.006439841,0.007422697,0.260943764,0.274806302,35773,addyosmani,0,1.331545836
2739,rbirkelbach,0.000160996,0.000138736,0.274437872,0.274737604,27706,rbirkelbach,1,1.330150838
3800,ramhiser,0.000536653,0.000340075,0.273841343,0.274718072,17258,ramhiser,1,1.329754216
1687,NaveenEzio,0.000965976,0.001210301,0.272536356,0.274712633,927,NaveenEzio,1,1.329643763
343,Tarrasch,0.001395299,0.001162952,0.272135354,0.274693605,18624,Tarrasch,1,1.329257378
369,SayefReyadh,0.001073307,0.001425251,0.27218648,0.274685038,9359,SayefReyadh,1,1.329083408
549,AutuanLiu,0.00391757,0.003228537,0.267512528,0.274658635,2442,AutuanLiu,0,1.328547264
1645,TheCodeTalker,0.002361275,0.00204337,0.270189898,0.274594543,18212,TheCodeTalker,1,1.327245807
995,lorenanicole,0.001073307,0.001338985,0.272177957,0.27459025,16858,lorenanicole,1,1.327158617
3314,carlomazzaferro,0.000429323,0.000444408,0.273686153,0.274559884,6842,carlomazzaferro,1,1.326542003
3662,salman-bhai,0.000429323,0.000307131,0.273815466,0.27455192,8785,salman-bhai,1,1.32638029
1735,mikedewar,0.001985618,0.001296383,0.271226821,0.274508821,15054,mikedewar,1,1.325505109
2864,TarrySingh,0.001019642,0.000442344,0.273032841,0.274494827,56,TarrySingh,1,1.325220933
1102,floringogianu,0.000375657,0.000291187,0.273798217,0.274465062,571,floringogianu,1,1.324616521
2871,cameronfabbri,0.000268327,0.000211084,0.273944901,0.274424312,10349,cameronfabbri,1,1.323789044
291,cfregly,0.001663626,0.001521837,0.271235284,0.274420746,8931,cfregly,1,1.323716628
2892,meleantonio,0.000697649,0.0006886,0.272981397,0.274367646,10517,meleantonio,1,1.322638366
3885,ildoonet,0.000590319,0.000242885,0.273496715,0.27432992,16037,ildoonet,1,1.321872282
3462,davidsbatista,0.000697649,0.000507246,0.273101464,0.274306359,12081,davidsbatista,1,1.321393855
2290,jkpang,0.002683267,0.003489079,0.268131388,0.274303734,36208,jkpang,1,1.321340548
2759,stringertheory,0.000482988,0.000504045,0.27330754,0.274294573,27896,stringertheory,1,1.321154523
3507,faical-yannick-congo,0.000268327,0.000221721,0.273729244,0.274219292,15341,faical-yannick-congo,1,1.319625842
3485,dougalsutherland,0.000482988,0.000256536,0.273470903,0.274210427,5890,dougalsutherland,1,1.319445837
1632,mSobhy90,0.000858645,0.000663595,0.272673137,0.274195378,15411,mSobhy90,1,1.319140236
1119,aron-bordin,0.000965976,0.00096374,0.272254678,0.274184394,21135,aron-bordin,1,1.318917198
3033,firefecker,0.000751315,0.000584902,0.272844306,0.274180524,2517,firefecker,1,1.318838604
3026,alcides,0.001556295,0.001870585,0.270745308,0.274172188,11580,alcides,1,1.318669345
1464,adityashrm21,0.000697649,0.000552821,0.272895699,0.27414617,14915,adityashrm21,1,1.318141003
3574,ndrplz,0.000536653,0.000225654,0.273367704,0.274130011,34898,ndrplz,1,1.317812871
2185,raghavrv,0.00080498,0.000310727,0.272964253,0.274079961,30033,raghavrv,1,1.316796544
3566,expede,0.002629602,0.00279103,0.268653448,0.27407408,17873,expede,1,1.316677127
3694,raghakot,0.000912311,0.000375942,0.272775813,0.274064066,30611,raghakot,1,1.316473785
63,eed3si9n,0.002146614,0.001824989,0.270080768,0.274052371,7847,eed3si9n,1,1.316236307
3901,msakai,0.000536653,0.000254579,0.273161537,0.27395277,34208,msakai,1,1.314213771
3399,jadore801120,0.000321992,0.000167439,0.273436495,0.273925926,5206,jadore801120,1,1.313668668
3188,eliaswalyba,0.000697649,0.000881531,0.272339973,0.273919154,3740,eliaswalyba,1,1.313531158
425,chezou,0.000858645,0.000645815,0.272399712,0.273904172,4422,chezou,1,1.313226937
1298,bhargavvader,0.000697649,0.000315974,0.27287,0.273883624,706,bhargavvader,1,1.312809683
3502,javimarlop,0.000643984,0.000357655,0.272861435,0.273863075,6039,javimarlop,1,1.312392394
3881,ZhekaiJin,0.000375657,0.000541055,0.272912834,0.273829547,27240,ZhekaiJin,1,1.311711576
1833,KathyReid,0.000482988,0.000311578,0.273032841,0.273827407,13464,KathyReid,1,1.311668124
3780,carlthome,0.000697649,0.000685287,0.272399712,0.273782648,17142,carlthome,1,1.310759236
1064,mikeckennedy,0.002361275,0.002832925,0.268587042,0.273781242,23206,mikeckennedy,1,1.310730684
2692,antagomir,0.000429323,0.000168379,0.273161537,0.273759239,37556,antagomir,1,1.310283883
3425,cpcloud,0.000858645,0.000672261,0.27221205,0.273742957,5408,cpcloud,1,1.309953244
3144,jlblancoc,0.000590319,0.000421407,0.272715909,0.273727635,12487,jlblancoc,1,1.309642119
